source,post_id,container_id,user_id,datetime,text,length,likes_received,replies_received,amp_prob,is_sockpuppet
pantip,93069,42157090,pantip_7454794,2023-08-07 23:53:29,ถ้าตำรวจปัดตกแล้วจบก็ดีสิครับ แต่ตำรวจไม่ได้ปัดตก ระหว่างนั้นก็ต้องจับกุม ไม่โดน ตำรวจปัดตก คือ จบ เลย ไม่มีคดีใด ๆ ถือว่าเป็นคนบริสุทธิ ตำรวจจับจับคนที่ทำผิด 112 ก็ต่อเมือ ศาลสั่งว่า คนนี้ผิดจริง แต่ในระหว่างสอบสวนคือไม่โดนจับ แต่ถ้าอ้างว่า ไอ้พวก ม๊อบ ทั้งหลาย มีคดี 112 ศาลยังไม่ตัดสิน ทำไมโดนจับ คำตอบคือ มันไม่ได้ผิดแค่ 112 เช่น แบม ตะวัน ผิดข้อหาบุกรุก ศาลตัดสินแล้วว่าผิด คุก ไม่ได้ติดคุกเพราะ 112 และ 112 ก็ยังไม่ตัดสิน เวหา ติดคุกเพราะฉ่อโกง แบม วัน พวก 3 กี มันบิดเบือน ไง อ้างว่า แค่พูดถึงเบื้องสูง ก็ติดคุก มันไม่ได้ติดคุกเพราะ 112 มันติดคุกเพราะไปบุกรุก บุกรุกไหนบ้าง 1 บุก พารากอน แล้วพอ เขาไปแจ้งความก็แถว่า แค่มาเดินห้าง ผิดอะไร 2 ไปพังประตูบ้านของ สมเด็จพระกนิษฐา คุกเพราะบุกรุก ไม่ใช่คุกเพราะ 112 แต่ 112 มีไหม ก็มี แต่ไอ้ตอนที่ติดคุกคือข้อหาบุกรุก 112 ศาลยังไม่ได้ตัดสินว่าให้นอนคุก,801,2,,,0
pantip,93070,42157090,pantip_6844095,2023-08-07 23:54:13,ความเห็นที่ 21 อธิบายได้ละเอียดมากค่ะ . อ่านข่าวได้ประกันตัว ส่วนใหญ่ก็เหมือนคดีอื่น ถ้าเข้าเงื่อนไขก็ได้รับการประกันตัว,120,0,,,1
pantip,93074,42157090,pantip_6630265,2023-08-08 06:31:51,ได้ต่างชาติที่ให้ทุนนักการเมืองมาทำเรื่องเสื่อมๆ เพื่อผลประโยชน์ของเขา เพี้ยนเจอเก้ง,84,1,,,0
pantip,93075,42157090,pantip_7585251,2023-08-08 08:52:57,ไม่แก้ 112 ทำให้ ใส่ร้าย ด่าว่าสถาบัน แล้ว ติดคุกอดใช้เงิน แก้ยกเลิก 112 ทำให้ ใส่ร้าย ด่าว่า สถาบันแล้ว ลัลล้า แถมมีเงินใช้ ดูสิ่งที่ ด้อมส้มทะลุวัง ทำที่พรรคเพื่อไทย ดู กิริยา คำพูดของ บุ้ง ก็จะเข้าใจ,202,0,,,0
pantip,93076,42157090,pantip_7511497,2023-08-08 09:02:55,กฏหมายข้อนี้ไม่ทำให้ประชาชนอย่างดิฉันเดือดร้อนค่ะ เพราะดิฉันไม่นิยมทำอะไรที่ผิดกฏหมาย อะไรที่เป็นกฏหมายเราอย่าไปทำสวนทางอย่าไปฝ่าฝืน ก็ไม่มีอะไรแล้วค่ะ,151,1,,,0
pantip,93077,42157090,pantip_7651132,2023-08-08 11:44:34,สำหรับผม 112 ไม่มีปัญหาอะไรกับชีวิตครับมีไว้ก็ดีสำหรับคนที่มีผลกระทบอย่างที่ คห.1 บอกไว้มีไม่ถึง300 คนใน3ปีแสดงว่าคนพวกนี้ที่โดนต้องมีผลประโยชน์เบื้องหลังคนเราอยู่เฉยๆไม่มีหรอกที่จะโดนคดีครับ,191,0,,,1
pantip,93156,42157097,pantip_7652710,2023-08-07 23:06:30,เพื่อไทย ตอนนี้ เหมือนตั้งรัฐบาลแบบพลีชีพ ไม่สนการเลือกตั้งครั้งหน้า ยอมให้ก้าวไกลแลนด์สไลด์,92,1,,,1
pantip,93160,42157097,pantip_6630265,2023-08-08 07:08:40,พอๆกันนะแหละ เพี้ยนขำหนักมาก,28,0,,,0
pantip,93161,42157097,pantip_7611335,2023-08-08 07:12:10,อนุบาลการเมืองก้าวไกล ก่อนที่จะมาสอน ก่อนที่จะมาเตือน พญาราชสีห์อย่างเพื่อไทย พาตัวเองให้รอดก่อนนะ,98,0,,,0
pantip,93162,42157097,pantip_6560209,2023-08-08 07:48:46,น่าจะหมาขี้เรื้อนหิวโซมากกว่าพญาราชสีห์นะ,41,2,,,0
pantip,93163,42157097,pantip_7611335,2023-08-08 08:24:28,เกือบ 20 ปีที่ผ่านมา โดนล้อมปราบ โดนล้อมฆ่า โดนยึดอำนาจ โดนยัดคดี โดนยุบพรรค ผู้บริหารโดนตัดสิทธิทางการเมือง โดนกลั่นแกล้ง โดนเอาเปรียบ ทำอะไรก็ผิดหมด โดนมาทุกรูปแบบ จะ 20 ปีแล้วก็ยังได้ใจประชาชนมาตลอด ไม่เคยตก ถ้าเป็นแค่อนุบาลการเมือง เอาตัวให้รอดก่อน แล้วค่อยมาสอนพญาราชสีห์,276,2,,,0
pantip,93166,42157097,pantip_7585251,2023-08-08 08:50:17,พี่ทอน ยังรีบบินไป hk การเมือง ก็คือ การเมือง,45,0,,,0
pantip,93167,42157097,pantip_7576663,2023-08-08 09:26:42,ก่อนลากตั้ง พี่น้องค้าาา เรามาไล่หนูตีงูเห่ากันค่าาาา หลังลากตั้ง ใครเป็นพี่น้องกับพวกฝุ่นแดงค้าาาา เราหิวค่าาา ขอกราบหนูบูชางูเห่าเพื่อพ่องกลับบ้านค่าาาา เหตุเกิดที่กะลาแลนด์ แดนคนพลิกลิ้น,189,1,,,1
pantip,93196,42157133,pantip_7652287,2023-08-07 23:20:24,ผมว่า ก้าวไกล อาจจะเหลือเป็นธรรม กับสองลุง แล้วก็ประชาธิปัตย์อีก 34 คน เป็นฝ่ายค้าน ที่เหลือเพื่อไทย ต้องเอามาหมด แล้วไปวัดใจเสียง สว ว่าจะได้กี่เสียงมาเพิ่ม,157,0,,,0
pantip,93197,42157133,pantip_7500065,2023-08-08 00:06:18,เพ้อเจ้อ พท.กำลังจะชนะแมทช์ กก.จนกลางกระดานเห็นๆ จนอย่างไม่มีราคา ขุนตกใต้กระดานหาไม่เจอถาวร เตรียมหาขุนตัวใหม่ได้เลย,117,0,,,0
pantip,93200,42157133,pantip_7454794,2023-08-08 00:43:19,อยู่ก้าวไกล มีคนรักมากมาย รัฐบาลทำไรดี ผมงานก้าวไกล รัฐบาลทำไรไม่ดี เป็นความผิดของเพือไทย,89,0,,,0
pantip,93203,42157133,pantip_6630265,2023-08-08 06:50:32,พึ่งอ่าน ได้ขำกลิ้งแต่เช้า ดูอย่างไรก็ไม่ใช่เข้าตาจน ตรงกันข้ามด้วยซ้ำ มันเป็นการกำจัดจุดอ่อน เอาตัวไม่มีใครคบออกไป เปิดทางให้ไปต่อ เพิ่มโอกาสสำเร็จ ทู้นี้บอกได้ว่า ส้มและสาวกคงแก้ไขอะไรไม่ได้ รอบนี้เป็นฝ่ายค้านแบบช้ำๆ รอบหน้าของเสียใครจะเลือก เพี้ยนกินกล้วย,258,1,,,0
pantip,93216,42157133,pantip_7454794,2023-08-08 09:21:04,คนคีย์ของสังคม ม๊อบปากหวาน มีแต่ กกปส เท่านั้นที่หยาบ ม๊อบคนคีย์ปากหวานกันทุกคน,79,0,,,0
pantip,93217,42157133,pantip_7576663,2023-08-08 09:21:38,ไล่หนูตีงูเห่า เป็นแค่เทคนิคการหาเสียง ฟังเหมือน เมื่อพี่น้องพายเรือมาส่งผมถึงฝั่งแล้ว เสื้อแดงโดนอีกแล้ว หวานเจี๊ยบ,116,0,,,1
pantip,93218,42157133,pantip_7553151,2023-08-08 09:52:49,คิดผิดคิดใหม่ได้ รัฐบาลขาดอีกไม่กี่เสียง งูเห่ามุ้งเดียวก็ตั้งรัฐบาลได้ นายก แค่ก้าวไกลยกมือให้ก็ผ่านแล้วฉลุยแล้ว,113,0,,,0
pantip,93220,42157133,pantip_7553151,2023-08-08 10:34:49,ปิดสวิทช์ สว ง่ายเพียงยกมือให้นายกจากเพื่อไทย ทำได้จริงใช่เล่นลิเก อย่าปล่อยให้แรงอาฆาตส่วนตัวทำลายโอกาสของบ้านเมืองเลย นะครับ,126,0,,,0
pantip,93611,42157330,pantip_6897552,2023-08-08 04:24:49,เดี๋ยวนี้ชาวไทยใหญ่ ชาวพม่าก้าวหน้ามากมาเปิดกิจการในไทยเพียบเลยนะคนับ ไม่รู้ว่าได้เมียเป็นคนไทยรึเปล่า ทำไมปล่อยให้เปิดร้านกันง่ายจังครับ คนไทยอีกหน่อยก็แย่นะครับ ต้องซื้อของพม่า กู้เงินพม่า ตลอดนะครับ,201,0,,,1
pantip,93654,42157342,pantip_7576663,2023-08-08 09:17:08,ทำลายความฝันคนเสื้อแด๊งแดง เพียงเพื่อให้คนแก่อีกคนได้กลับบ้าน,61,0,,,1
pantip,93655,42157342,pantip_6711761,2023-08-10 00:41:39,โหวตผ่านแล้วเหรอครับ,20,0,,,0
pantip,93677,42157344,pantip_7585251,2023-08-08 08:49:13,ตอนเห็นชื่อ ผมยัง งงๆ กับ สส คนนี้ แต่พอเห็น นามสกุล จึงร้อง อ๋อ,64,0,,,0
pantip,93970,42157462,pantip_7611946,2023-08-08 09:45:10,ไม่ชอบลุงแต่เราก็ควรแสดงความเห็นแบบผู้มีอารยะ เพราะความจริงแล้ว สว.โหวตนายก มาจากบทเฉพาะกาลในรัฐธรรมนูญ ที่ผ่านประชามติได้เสียงเห็นชอบเกินครึ่ง ที่สำคัญเขาแยกถามออกมาเป็นเรื่องเฉพาะ ไมได้เหมารวมกับรัฐธรรมนูญ,207,0,,,1
pantip,93971,42157462,pantip_5414712,2023-08-08 12:48:18,โหวตนายก มันอาจได้รอบแรกแล้ว ถ้าไม่ดื้อดึง,42,0,,,1
pantip,93972,42157462,pantip_7511497,2023-08-08 08:59:20,ที่มันล่าช้าเพราะอิพรรคส้มกะพรรคแดงนี่แหละที่มัวแต่เล่นบทผัวเมียบ้าบอคอแตก คนเขาเลือกตั้งให้มาบริหารประเทศไม่ใช่เล่นละครน้ำเน่าเอาใจติ่ง,136,0,,,0
pantip,93973,42157462,pantip_7611946,2023-08-08 09:46:52,ที่มันล่าช้าก็เพราะอิพรรคส้ม ดันเอาเรื่องการลงมติของรัฐสภาไปยื่นผู้ตรวจ ก็เลยเจอโรคเลื่อนระบาดไปทั่ว,100,0,,,1
pantip,93976,42157462,pantip_7646848,2023-08-08 15:57:44,สงสัยไม่เคยเล่นไฮโล น้ำเต้าปูปลา,32,0,,,0
pantip,93993,42157478,pantip_7511497,2023-08-08 08:57:23,เพ้อเจ้อ,8,0,,,0
pantip,94004,42157496,pantip_7450328,2023-08-08 09:11:54,วรงค์รับเงินใครมา ปชช.เค้าไม่เอาพวกพรรคห้อยโหน ก็ยังจะดิ้นต่อ เอาเงินมาจากใหนกันครับเนี่ย ทุนจีนเทาหรือป่าววะรงค์,113,0,,,1
pantip,94006,42157496,pantip_7454794,2023-08-08 09:38:05,โรม รับเงินใครมา พวกด่าแต่เจ้า จะเอาเจ้าขึ้นศาล ก็ยังจะดิ้นต่อ เอาเงินจากใครเนีย us หรือว่า eu,94,0,,,0
pantip,94008,42157496,pantip_7452177,2023-08-08 09:44:04,รู้ๆกันอยู่ แต่ไม่กล้าพูด กลัวตะหานมาเยี่ยมบ้าน,47,0,,,1
pantip,94010,42157496,pantip_6710031,2023-08-08 10:02:32,ไม่น่าจะใช่จากพี่นพพรแน่ ๆ,26,0,,,0
pantip,94103,42157520,pantip_7585251,2023-08-08 09:24:15,ว๊าย ว๊าย ว๊าย ถึง 3 ว๊าย หวังว่า พรรค กก จะออกมา อบรมสั่งสอน พวกด้อมส้มทะลุวัง ให้รู้จักผิดชอบชั่วดีบ้าง มีคนถามว่า แก้112 แล้ว ได้อะไรไม่ได้อะไร หากไม่แตะ 112 คนที่หากินจากเศษเงินของต่างชาติ เพื่อด่าใส่ร้ายสถาบัน ก็จะตกงาน ติดคุก อดใช้เศษเงินจากเศษฝรั่ง หากแก้ยกเลิก 112 จะทำให้คนที่หากิน รับเศษเงิน ใส่ร้ายด่าว่า สถาบันแล้ว ลัลล้า แถมมีเงินใช้ ส่วน พี่น้อง ประชาชน จะแก้ ไม่แก้ 112 ไม่มีใครเดือดร้อน จาก พฤติกรรมที่สุดหยาบคาย ไร้มารยาท ป่าเถื่อน ของนักประชาธิปไตยแบบ ส้ม ไม่สมประกอบ คงทำให้เห็นแล้วว่า หากไม่มีกฎหมาย 112 และ กฎหมายหมิ่นประมาท คนชั่วพวกนี้จะกระทำการ รังแก ข่มเหง คนที่คิดต่างจากพวกเขาอย่างไร้อารยธรรม ทำตัวเหมือน มนุษย์ถ้ำ ขว้างปาสิ่งของ มีอารมณ์เดือดดาล ผรุสวาทหยาบคายตลอดเวลา ไม่มีสิ่งใดแสดงถึง ความเป็นปัญญาชนเลยแม้แต่นิดเดียว อาทิ พ่นสีด่าทอ บุกรุก ทำร้ายร่างกาย รปภ ปาประทัดยักษ์ใส่ จุดพลุเผา ขว้างปาขวด บุกรุก น้อง มธ ในห้องประชุมวันนั้น น้องๆต้อง ระลึกว่า ฉันรักธรรมศาสตร์ เพราะธรรมศาสตร์สอนให้ฉัน รักประชาชน น้องๆต้อง รัก ความคิดแตกต่างทางการเมืองของประชาชนกลุ่มอื่น ด้วยเช่นกัน การกระทำด้วย ความเกลียดชังขั้นขีดสุด ของ ด้อมส้มทะลุวัง มั่นตรงข้ามโดยสิ้นเชิงกับ ปรัชญาของ มหาลัย ตอนนี้ สังคมจับตาว่า เมื่อไหร่ พรรค กก จะออกมา ตำหนิ ห้ามปราม สั่งสอน พวกด้อมส้มให้รู้จักเคารพความเห็นต่างทางการเมือง การที่เห็นผู้สนับสนุนของพรรคทำผิดแล้วไม่ตำหนิ สังคมอาจจะคิดไปว่า พรรคเห็นดีเห็นงามด้วยหรือไม่ หาก พรรค กก ยังไม่ตอบสนองต่อเรื่องนี้ อย่าง พรรคการเมืองมืออาชีพ จะทำให้ พี่น้อง ประชาชนตาสว่าง กับ วิถีของ กก มากขึ้น มากขึ้น . . . ขอขอบพระคุณ,1461,3,,,0
pantip,94104,42157520,pantip_7585251,2023-08-08 09:30:09,ชื่นชม จนท ของ พรรคเพื่อไทย ทุกท่าน ที่อดทน อดกลั้น เป็นอย่างมาก มีบางท่านโดนทำร้ายร่างกาย แต่ก็ยังอดทน ครั้งนี้ เป็นครั้งที่ 2 แล้วที่กลุ่มด้อมส้มทะลุวังมา บุกรุก และมันรุนแรงกว่าครั้งก่อน เพื่อตัดไฟแต่ต้นลม แนวทางการบังคับใช้กฎหมาย ควรนำมาพิจารณาแก้ปัญหา อันธพาลทางการเมืองกลุ่มนี้,283,3,,,0
pantip,94105,42157520,pantip_7611335,2023-08-08 09:33:00,ม๊อบเด็กเหลือขอ,15,2,,,0
pantip,94106,42157520,pantip_7585251,2023-08-08 09:33:38,พวกนี้ หยาบคายที่สุด,20,0,,,0
pantip,94108,42157520,pantip_7585251,2023-08-08 09:35:11,น่าแปลกที่ ลุงนางคว้า ตำหนิผม แทนที่จะ ตำหนิ ด้อมส้มทะลุวัง หรือว่า ลุงนางคว้า ก็เห็นพวกกับพวกเขา ครับ,102,1,,,0
pantip,94111,42157520,pantip_7585251,2023-08-08 09:57:55,วันนี้ เกรี้ยวกราด เป็นพิเศษ,28,0,,,0
pantip,94112,42157520,pantip_6710031,2023-08-08 10:01:41,ไม่แปลกใจ เพราะนี้คือพฤติกรรมมาตรฐานของสาวกส้มเน่า เน่าทั้งกายกรรม เน่าทั้งวจีกรรม เน่าทั้งมโนกรรม เพี้ยนเฮงเฮง,111,2,,,0
pantip,94113,42157520,pantip_7585251,2023-08-08 10:02:24,สรุปว่า เน่าสนิท ห้าห้าห้า,26,0,,,0
pantip,94114,42157520,pantip_6896206,2023-08-08 10:44:28,กลุ่มนี้ทำตัวไม่หมาะสมจริง อ้างว่าสนับสนุนพรรค กก แต่ส่วนตัวสงสัยว่า ตัวจริง ที่เป็นสปอนเซอร์ให้เด็กกลุ่มนี้ คือ ใครกันแน่ นิสัยใส่ร้าย สร้างความแตกแยก พล็อตมันคุ้นจริงๆ,169,0,,,0
pantip,94115,42157520,pantip_7643579,2023-08-09 07:53:58,ก็ใครคอยไปประกันตัว คอยให้ท้ายอยู่ตลอด ก็คงพรรคนั้นแหล่ะมั้งครับ,64,0,,,1
pantip,94117,42157520,pantip_6711025,2023-08-08 13:59:02,โดยธรรมชาติ สามัญสำนึกภายในจะกรองก่อนให้นิสัยออกมาภายนอกครับ ดังนั้นมีแนวโน้มว่า ภายนอกแสดงออกแบบนี้ ภายในจะยิ่งกว่าเดิม อยากผมลึกๆ อยากแก้ผ้าเดินในบ้านเลยครับ แต่สามัญสำนึกบอกว่าทำไม่ได้มันจะไปรบกวนคนอื่นก็เลยไม่ได้ทำ 😅,220,1,,,0
pantip,94118,42157520,pantip_7585251,2023-08-08 11:46:00,ผู้ใหญ่บางคนใจร้าย ไม่สั่งสอน ถูก ผิด เด็กเกเรบางกลุ่ม จึงสร้างปัญหาต่อไป,73,0,,,0
pantip,94121,42157520,pantip_7585251,2023-08-08 14:26:24,เห็นด้วยครับ หากพี่น้องประชาชน ชอบพฤติกรรมของด้อมส้มทะลุวัง เลือกตั้งครั้งหน้าก็เลือก พรรค ส้ม ให้เยอะๆ สังคมก็น่าจะมี เรื่องทำนองนี้เป็นประจำ,142,0,,,0
pantip,94219,42157531,pantip_6844095,2023-08-08 09:32:10,คาบ้าน พรรคที่สร้าง สนับสนุน ติ่งระดับล่างแบบนี้ สักวันผลไม้พิษคงทำลายตัวเอง เหมือนกรณีที่จะ deal กับพรรคชาติพัฒนากล้า แล้ว กลับคำ,130,2,,,1
pantip,94220,42157531,pantip_7585251,2023-08-08 09:42:01,ทำเหมือนไม่กลัวกฎหมาย,21,3,,,0
pantip,94221,42157531,pantip_6844095,2023-08-08 09:48:27,คงเพราะมีพรรคการเมืองสนับสนุนหนุนหลังอยู่,41,4,,,1
pantip,94222,42157531,pantip_7585251,2023-08-08 09:51:40,ตอนดู live จู่ๆ ด้อมส้มผู้ชาย จุดประทัดลูกใหญ่โยนใส่คนที่มุงหน้าตาเฉย หากเข้าหน้า เข้าตา คงมีคนพิการ,100,2,,,0
pantip,94223,42157531,pantip_6844095,2023-08-08 09:54:10,ได้ข่าวว่าโดนนักข่าว เลยเดือดเลย เกือบมีมวยนักข่าว,50,2,,,1
pantip,94224,42157531,pantip_7585251,2023-08-08 09:56:49,พอตัดมา ดู ข่าวช่องดัง นักข่าว ว่า เข้าใจอารมณ์ของน้องๆ เขาครับ เมื่อสื่อหลัก ไม่กล้าตำหนิด้อมส้ม บ้านเมืองก็วุ่นวายต่อไป,121,5,,,0
pantip,94225,42157531,pantip_6844095,2023-08-08 09:57:54,เลือกข้าง คงเข้าใจทุกอย่างที่กลุ่มนี้ทำ แต่คนกลางๆที่ได้ดูคลิป คงรับไม่ได้,74,4,,,1
pantip,94264,42157550,pantip_7585251,2023-08-08 09:53:36,ว๊าย ว๊าย ว๊าย ท่านประธาน ไม่ด่า ด้อมส้ม กันบ้างอ่ะ,51,2,,,0
pantip,94269,42157550,pantip_6896206,2023-08-08 10:43:26,กลุ่มนี้ทำตัวไม่หมาะสมจริง อ้างว่าสนับสนุนพรรค กก แต่ส่วนตัวสงสัยว่า ตัวจริง ที่เป็นสปอนเซอร์ให้เด็กกลุ่มนี้ คือ ใครกันแน่ นิสัยใส่ร้าย สร้างความแตกแยก พล็อตมันคุ้นจริงๆ,169,0,,,0
pantip,94284,42157561,pantip_7460975,2023-08-08 09:52:39,คุณคิดว่าพท.จัดตั้งรบ.สำเร็จมั้ย ส่วนตัวคิดว่าไม่สำเร็จแน่ถ้าไม่เอาพปชร.เข้า เพราะยังไงสว.ก็ไม่น่าโหวตให้เสดถา แต่ถ้าเอาป้อมมามวลชนคนสนับสนุนจะหายวับไปกับตา พท.ต้องเลือก,169,0,,,1
pantip,94285,42157561,pantip_7500065,2023-08-08 10:11:27,สำเร็จ เพราะพรรคไหนไม่มีพท.ตั้งรัฐบาลไม่ได้ ถ้าภูมิใจดูดเกาะมืออยู่กับเพื่อไทย รัฐบาลเสียงข้างน้อยยังตั้งไม่ได้เลย,114,1,,,0
pantip,94290,42157561,pantip_7605943,2023-08-08 11:05:20,ถ้าลุงป้อมไม่เล่นตัว ถ่วงเวลายังไงก็ได้ แต่ถ้าต่อรองกันเยอะ คงจะนาน เพราะเพื่อไทยรวบรัดขั้นตอนในการส่งไม้ต่อภูมิใจไทยไว้กับตัวเองแล้วมัดด้วยไส้หมู555 คือไม่มีการส่งให้พรรคอันดับสามจัดอีกแล้ว,190,0,,,0
pantip,94292,42157567,pantip_7315924,2023-08-08 09:55:38,ถ้าลุงป้อม ไม่ได้เป็นนายก ผมจะเลิกเล่นพันทิปเด็ดขาด ลูกผู้ชายคำไหนคำนั้น หมายเหตุ หัวข้อกระทู้ ตั้งขึ้นเพื่อใช้เป็นเทคนิคในการโฆษณาเท่านั้น,139,8,,,0
pantip,94293,42157567,pantip_7585251,2023-08-08 09:59:31,เข้า pantip แล้ว เลิก ยาก,25,0,,,0
pantip,94298,42157567,pantip_7605943,2023-08-08 17:06:10,จริงๆผมเบื่อพันทิพมาก วิจารณ์บนยูทูป เฟสบุค ดีกว่าเยอะ อิสระ แถมคนเล่นก็มากกว่าพันทิพแน่นอน,91,0,,,0
pantip,94313,42157578,pantip_7376135,2023-08-08 10:01:36,ถามหมาแก่ดนัย เอกมหาสวัสดิ์ ถามนักสันติวิธีโลกสวยทั้งหลาย ว่า พฤติกรรมของกลุ่มทะลุวังเมื่อวานนี้ กับ การตระบัดสัตย์ของนักการเมือง อะไรคือความถ่อย ดิบ เถื่อน รุนแรง คุกคาม ล้ำเส้นกว่ากัน . ทุกสรรพสิ่ง ทุกเรื่องราว มีที่มา มีสาเหตุ กี่ปี กี่ครั้งกี่หน กี่คำหลอกลวง ที่นักการเมืองพรรคการเมือง กระทำต่อประชาชนต้องอดทน ต้องใจเย็น ต้องใช้หลักการและเหตุผลเพื่อต่อสู้แค่ไหน อย่างวันนี้ ประชาชนแสดงเจตจำนงอย่างไร นักการเมือง พรรคการเมือง รับฟังหรือไม่ เคารพหรือไม่ ให้เกียรติประชาชนหรือไม่ เจ็บไปเท่าไร ตายไปเท่าไร ติดคุกไปเท่าไร ชีวิตครอบครัวสูญเสียพังทลายไปเท่าไรเมื่อประชาชนแสดงเจตจำนง จนใกล้ได้ชัยชนะเพื่อสร้างความเปลี่ยนแปลงที่ดีขึ้นกลับโดนนักการเมืองทำลายย่อยยับลงในพริบตาเพื่ิอผลประโยชน์ของนักการเมืองเองเท่านั้น . ้ไม่ทำให้นักการเมืองกลัวเกรง ไม่มีวันที่บ้านเมืองนี้จะพ้นวงจรอุบาทว์ทั้งหลาย ถ้าการด่าทอ หยาบคาย การแสดงออกเชิงสัญลักษณ์ คือความถ่อย ดิบ เถื่อน รุนแรงถ้าการบุกเข้าหานักการเมืองถึงที่ทำการพรรคอันอ้างว่าเป็นของประชาชนเสมอ คือการคุกคาม คือการล้ำเส้น ก็ไม่มีทางสร้างความเกรงกลัวต่อนักการเมืองได้ ความหยาบคาย การแสดงออกอย่างก้าวร้าวต่อนักการเมืองเทียบไม่ได้หรอกครับกับสิ่งที่พวกมันทำกับประชาชนมานานแสนนาน สันติวิธี มีไว้ใช้กับมนุษย์ครับ ไม่ใช่สำหรับนักการเมืองบางพวก,1174,1,,,1
pantip,94315,42157578,pantip_7376135,2023-08-08 10:16:41,ถีบขาคู่ ถามจริง ถ้าเขาว่ากินขี้แล้วอร่อย จะเชื่อไหม,52,0,,,1
pantip,94316,42157578,pantip_7585251,2023-08-08 10:09:27,ประชาชน มองด้อมส้มทะลุวัง แบบนี้ครับ . . .,42,0,,,0
pantip,94317,42157578,pantip_7376135,2023-08-08 10:20:07,นี่ไงสติปัญญาสลิ่ม มีสักคำว่าทะลุวังทำถูก มีแต่การตั้งคำถามว่า พฤติกรรมไหนแย่กว่ากัน หัดใช้สมองซะบ้างถีบขาคู่,109,0,,,1
